id_interno;numero_proyecto;extracto;Fecha;Año;Estado;Proyecto;Expediente Electrónico;TEXTO ORIGINAL;Autores
3443;Proyecto N° 525;CREASE EN EL AMBITO DE LA PROVINCIA DE CATAMARCA LA PLATAFORMA DIGITAL DE EJECUCION DE OBRAS PUBLICAS  (PLADEOP).;2019-09-10;2019;ARCHIVADO;Ley Provincial;;;
3444;Proyecto N° 526;CREASE  EN LA PROVINCIA DE CATAMARCA, LA RED DE CARRILES EXCLUSIVOS DENOMINADAS CICLOVIAS, EN LAS PRINCIPALES AVENIDAS DE LA PROVINCIA.;2019-09-10;2019;ARCHIVADO;Ley Provincial;;;
3445;Proyecto N° 527;REGLAMENTAR EL ARTICULO 93 DE LA CONSTITUCION PROVINCIAL.;2019-09-11;2019;ARCHIVADO;Ley Provincial;;;
3446;Proyecto N° 528;DECLARESE RESERVA NATURAL PROVINCIAL DE SELVAS Y BOSQUES YUNGUEÑOS LAS HIGUERILLAS, AL AREA COMPRENDIDA EN EL EXTREMO NORTE DEL DEPARTAMENTO PACLIN.;2019-09-11;2019;EN TRAMITE;Ley Provincial;;;
3447;Proyecto N° 529;DECLARESE DE INTERES PARLAMENTARIO EL CENTENARIO DE LA CREACION DEL EDIFICIO DE LA ESCUELA N° 335 J.C. ANEXO ALBERGUE APOLINAR ESCOTORIN DE LA CIUDAD DE POZO DE PIEDRA, DEPARTAMENTO BELEN.;2019-09-11;2019;ARCHIVADO;Declaración;;;
3448;Proyecto N° 530;SOLICITA A AGUAS DE CATAMARCA SAPEM, INFORME ACERCA DEL MANTENIMIENTO Y CONTROLES EN LA PLANTA DE EFLUENTES CLOACALES DE SIERRA BRAVA.;2019-09-11;2019;ARCHIVADO;Resolución;;;
3449;Proyecto N° 531;DECLARAR DE INTERES PARLAMENTARIO EL 28 ANIVERSARIO DEL PROGRAMA RADIAL ASI CANTA MI PUEBLO DE ALDO SORIA.;2019-09-11;2019;ARCHIVADO;Declaración;;;
3450;Proyecto N° 532;SOLICITA AL SECRETARIO DE MINERIA ING. RODOLFO MICONE, INFORME SOBRE EL ESTADO EN QUE SE ENCUENTRA  LA CONSTRUCCION DEL ACUEDUCTO EN EL RIO LOS PATOS, DEPARTAMENTO ANTOFAGASTA DE LA SIERRA.;2019-09-11;2019;ARCHIVADO;Resolución;;;
3451;Proyecto N° 533;SOLICITA AL MINISTRO DE OBRAS PUBLICAS, DIRECCION PROVINCIAL DE HIDROLOGIA U ORGANISMO COMPETENTE INFORME SOBRE EL ESTUDIO DE LOS AFLUENTES QUE PROVEEN DE AGUA A LA VILLA DE ANTOFAGASTA DE LA SIERRA.;2019-09-11;2019;ARCHIVADO;Resolución;;;
3452;Proyecto N° 534;EXPRESAR EL MAS ENERGICO REPUDIO DE ESTA CAMARA DE DIPUTADOS, HACIA LAS AUTORIDADES DEL CONCEJO DELIBERANTE DEL MUNICIPIO DE ICAÑO, DE SER LOS RESPONSABLES Y EJECUTORES DE LA VIOLENCIA INSTITUCIONAL, LABORAL, EN LA EXPULSION Y EXCLUSION ARBITRARIA Y DISCRIMINATORIA POR MOTIVOS IDEOLOGICOS, POLITICOS, DEL CONCEJAL GUSTAVO MAURICIO VILLALBA.;2019-09-11;2019;ARCHIVADO;Declaración;;;
3453;Proyecto N° 535;DECLARESE EL MAS ENERGICO REPUDIO A LOS DICHOS VERTIDOS POR LA MINISTRA DE SEGURIDAD DE LA NACION. PATRICIA BULLRICH.;2019-09-11;2019;ARCHIVADO;Declaración;;;
3454;Proyecto N° 536;NO REALIZACION DE COMPETENCIAS O CONCURSOS  SOBRE LAS CUALIDADES FISICAS EXTERNAS DE LAS PERSONAS CON EL APOYO, PROMOCION O CELEBRACION POR PARTE DEL ESTADO PROVINCIAL.;2019-09-11;2019;ARCHIVADO;Ley Provincial;;;
3455;Proyecto N° 537;DECLARAR DE INTERES PARLAMENTARIO EL 69° ANIVERSARIO DE LA LIGA BELENISTA DE FUTBOL.;2019-09-11;2019;ARCHIVADO;Declaración;;;
3456;Proyecto N° 538;DECLARAR DE INTERES PARLAMENTARIO AL  XXXI ENCUENTRO  REGIONAL, EDUCATIVO, CULTURAL Y DEPORTIVO PARA EL PERSONAL DE ESCUELAS TECNICAS Y AGROTECNICAS DEL NOA Y CUYO A REALIZARSE DESDE EL 16 AL 20 DE SEPTIEMBRE DE 2019.;2019-09-12;2019;ARCHIVADO;Declaración;;;
3457;Proyecto N° 539;DECLARAR DE INTERES PARLAMENTARIO AL  V CONGRESO NACIONAL E INTERNACIONAL   REGION NOA   TRATA Y GENERO EN LA PERSPECTIVA EDUCATIVA.;2019-09-12;2019;ARCHIVADO;Declaración;;;
3458;Proyecto N° 540;DECLARASE DE INTERES PARLAMENTARIO LA LABOR DEPORTIVA, DESTACASE LA TRAYECTORIA Y PARTICIPACION DEL JOVEN CATAMARQUEÑO MARCELO JULIAN GUTIERREZ, EN LOS JUEGOS PANAMERICANOS LIMA 2019 PERU.;2019-09-12;2019;ARCHIVADO;Declaración;;;
3459;Proyecto N° 541;DECLARASE DE INTERES PARLAMENTARIO, CULTURAL Y EDUCATIVO EL 13 DE SEPTIEMBRE DIA DEL BIBLIOTECARIO.;2019-09-13;2019;ARCHIVADO;Declaración;;;
3460;Proyecto N° 542;DECLARASE DE INTERES LEGISLATIVO Y EXPRESAR EL BENEPLACITO POR LA INICIATIVA DE LOS ALUMNOS  DEL COLEGIO PRIVADO PIA DIDOMENICO Y DEL INSTITUTO BELGRANO QUE DECIDIERON NO CORONAR UNA REINA ESTE AÑO, MANIFESTANDO CONJUNTAMENTE CON LA VOZ REINA SOMOS TODAS.;2019-09-13;2019;ARCHIVADO;Declaración;;;
3461;Proyecto N° 543;DECLARESE DE INTERES PARLAMENTARIO AL DIA DEL FOTOGRAFO QUE SE CELEBRA ESTE DIA 21 DEL CORRIENTE MES.;2019-09-16;2019;ARCHIVADO;Declaración;;;
3462;Proyecto N° 544;CREASE LA HEMEROTECA DIGITAL DE LA PROVINCIA DE CATAMARCA EN EL AMBITO DE LA SECRETARIA DE CULTURA, U OTRO ORGANISMO PROVINCIAL  QUE EN EL FUTURO LA REEMPLACE.;2019-09-16;2019;ARCHIVADO;Ley Provincial;;;
3463;Proyecto N° 545;DECLARASE DE INTERES PARLAMENTARIO Y CULTURAL EL TRADICIONAL INTERCAMBIO Y CONSERVACION DE SEMILLAS NATIVAS Y CRIOLLAS EN EL MARCO DE UNA NUEVA EDICION DE LA FERIA PRODUCTIVA.;2019-09-16;2019;ARCHIVADO;Declaración;;;
3464;Proyecto N° 546;CREASE EL PROGRAMA DE VOLUNTARIADO SOCIAL ESTUDIANTIL EN EL SISTEMA DE EDUCACION PUBLICA DE LA PROVINCIA DE CATAMARCA.;2019-09-16;2019;ARCHIVADO;Ley Provincial;;;
3465;Proyecto N° 547;CREASE EL OBSERVATORIO DE SALUD SEXUAL Y REPRODUCTIVA BAJO LA ORBITA DEL MINISTERIO DE SALUD,  COMO CENTRO DE RECURSOS, DE ACCESO PUBLICO, QUE CONTRIBUYA AL DEBATE SOCIAL INFORMADO Y AL DISEÑO, IMPLEMENTACION Y MONITOREO DE POLITICAS, PROGRAMAS E INTERVENCIONES EN EL CAMPO DE LA SALUD Y LOS DERECHOS SEXUALES Y REPRODUCTIVOS;2019-09-16;2019;ARCHIVADO;Ley Provincial;;;
3466;Proyecto N° 548;DECLARASE DE INTERES PARLAMENTARIO LA  PARTICIPACION DEL SELECCIONADO SUB 18 CABALLEROS DE LA PROVINCIA DE CATAMARCA EN EL CAMPEONATO ARGENTINO DE SELECCIONADOS SUB 18;2019-09-16;2019;ARCHIVADO;Declaración;;;
3467;Proyecto N° 549;DECLARESE DE INTERES PARLAMENTARIO, EDUCATIVO Y CULTURAL EL LIBRO GIGANTES DEL NOROESTE ARGENTINO;2019-09-16;2019;ARCHIVADO;Declaración;;;
3468;Proyecto N° 550;DECLARESE DE INTERES PARLAMENTARIO,CULTURAL Y PRODUCTIVO LA POLITICA PUBLICA DEL MUNICIPIO DE LAS JUNTAS,ARTICULADO CON LA DIRECCION NACIONAL DE INNOVACION CULTURAL DESTINADO A CAPACITAR A LOS PRODUCTORES DE DULCE DE MEMBRILLO,A DISEÑAR LA DENOMINACION DE ORIGEN MEMNBRILLAR JUNTEÑOY CERTIFICAR LAS NORMAS DE PRODUCCION POR PARTE DE LA MUNICIPALIDAD.;2019-09-17;2019;ARCHIVADO;Declaración;;;
3469;Proyecto N° 551;INSTALENSE VITRINAS Y/O EXHIBIDORES EN HOTELES,RESIDENCIALES,Y DEMAS LUGARES QUE OFREZCAN ALOJAMIENTO TURISTICO Y CUENTEN CON MAS DE SEIS (6)HABITACIONES,EN TODO EL TERRITORIO PROVINCIAL,A FINES DE EXPONER LIBROS DE AUTORES CATAMARQUEÑOS.;2019-09-17;2019;ARCHIVADO;Ley Provincial;;;
3470;Proyecto N° 552;DECLARESE LA IMPORTANCIA PARA ESTE CUERPO DE LA CREACION DE UNA UNIVERSIDAD EN EL INTERIOR DE LA PROVINCIA DE CATAMARCA.;2019-09-17;2019;ARCHIVADO;Declaración;;;
3471;Proyecto N° 553;CREASE EN EL AMBITO DE LA PROVINCIA DE CATAMARCA, EL PROGRAMA DE PROTECCION Y ASISTENCIA INTEGRAL DE LAS PERSONAS AFECTADAS CON LA ENFERMEDAD DENOMINADA FIBROSIS QUISTICA.;2019-09-17;2019;ARCHIVADO;Ley Provincial;;;
3472;Proyecto N° 554;DECLARASE EN TODO EL AMBITO DE LA PROVINCIA DE CATAMARCA, LA EMERGENCIA PUBLICA EN MATERIA SOCIAL POR VIOLENCIA DE GENERO Y FAMILIAR.;2019-09-17;2019;ARCHIVADO;Ley Provincial;;;
3473;Proyecto N° 555;DECLARASE DE INTERES PARLAMENTARIO LOS 10 AÑOS DE TRAYECTORIA DEL  ENCUENTRO  AUTOGESTIONADO  DE COROS CATAMARCA DA LA NOTA, POR SU CONTRIBUCION  SOCIAL,  A LA CULTURA Y TURISMO DE LA PROVINCIA.;2019-09-17;2019;ARCHIVADO;Declaración;;;
3474;Proyecto N° 556;EXIMIR DEL PAGO DE PATENTE POR EL LAPSO DE TRES AÑOS, DE VEHICULOS ELECTRICOS Y CON TECNOLOGIAS DE ENERGIAS ALTERNATIVAS EN LA PROVINCIA, EL IMPUESTO SE EXIMIRA A PARTIR DE LA INSCRIPCION INICIALEN EL REGISTRO CORRESPONDIENTE POR PARTE DEL TITULAR.;2019-09-17;2019;ARCHIVADO;Ley Provincial;;;
3475;Proyecto N° 557;CREASE EL MUSEO MARCELINO RIOS, EN LAS INSTALACIONES DE LA FAMOSA CASONA DE MARCELINO RIOS, UBICADA EN LA LOCALIDAD DE CORRAL QUEMADO, DEPARTAMENTO BELEN.;2019-09-17;2019;ARCHIVADO;Ley Provincial;;;
3476;Proyecto N° 558;DECLARAR COMO CAPITAL PROVINCIAL DEL MOTE Y EL JIGOTE, A LA CIUDAD DE BELEN, DEPARTAMENTO BELEN.;2019-09-17;2019;ARCHIVADO;Ley Provincial;;;
3477;Proyecto N° 559;DECLARASE DE INTERES PARLAMENTARIO LA 3° REUNION ANUAL DEL SECRETARIADO PERMANENTE DEL TRIBUNAL DE CUENTA.;2019-09-18;2019;ARCHIVADO;Declaración;;;
3478;Proyecto N° 560;DECLARAR DE INTERES PARLAMENTARIO Y EXPRESAR EL RECONOCIMIENTO A LA DRA. CLARISA RODRIGUEZ, PRIMERA PROFESORA DE EDUCACION FISICA DE LA PROVINCIA EN OBTENER UN DOCTORADO DE INVESTIGACIONES EN LA ENSEÑANZA Y APRENDIZAJE DE LAS CIENCIAS EXPERIMENTALES, SOCIALES Y MATEMATICA, Y DE LA ACTIVIDAD FISICA Y DEPORTIVA EN LA FACULTAD DE EDUCACION, PSICOLOGA Y CIENCIAS DEL DEPORTE DE LA UNIVERSIDAD DE HUELVA (ESPAÑA).;2019-09-18;2019;ARCHIVADO;Declaración;;;
3479;Proyecto N° 561;SUSPENDER EL INICIO Y PROSECUCION DE EJECUCIONES FISCALES.;2019-09-18;2019;ARCHIVADO;Ley Provincial;;;
3480;Proyecto N° 563;DECLARASE DE INTERES PARLAMENTARIO EL LIBROINCIDENCIA DE LOS SERVICIOS DE SALUD EN LA CALIDAD DE VIDA DE LOS ADOLESCENTES EN LA PROVINCIA DE CATAMARCA (20122016).;2019-09-18;2019;ARCHIVADO;Declaración;;;
3481;Proyecto N° 564;DECLARASE DE INTERES PARLAMENTARIO DE ESTA HONORABLE CAMARA DE DIPUTADOS LA  2° EDICION DEL EVENTO DENOMINADO PRIMAVERA DE LAS ARTES.;2019-09-19;2019;ARCHIVADO;Declaración;;;
3482;Proyecto N° 565;DECLARASE DE INTERES PARLAMENTARIO EL CONJUNTO DE POLITICAS PUBLICAS DE INCLUSION DE LAS POBLACIONES AISLADAS QUE IMPLICA LA REALIZACION DE OBRAS DE INFRAESTRUCTURA USANDO TECNOLOGIAS DE ENERGIAS RENOVABLES.;2019-09-19;2019;ARCHIVADO;Declaración;;;
3483;Proyecto N° 566;DECLARASE DE INTERES PARLAMENTARIO, CULTURAL Y EDUCATIVO EL DOCUMENTAL SHINCAL: LA HUELLA INCA EN ARGENTINA, PRODUCIDO POR EL CONICET Y EMITIDO POR EL CANAL ENCUENTRO.;2019-09-19;2019;ARCHIVADO;Declaración;;;
3484;Proyecto N° 567;CREACION DEL OBSERVATORIO DE LA OBRA PUBLICA.;2019-09-20;2019;ARCHIVADO;Ley Provincial;;;
3485;Proyecto N° 568;DECLARESE DE INTERES PARLAMENTARIO Y BENEPLACITO LA PARTICIPACION DEL EQUIPO ARMADILLO DE LA ESCUELA MUNICIPAL EL PRINCIPITO, QUE OBTUVIERON EL SEGUNDO LUGAR EN ROBOTICA DE LA MARATON NACIONAL DE PROGRAMACION Y ROBOTICA 2019.;2019-09-23;2019;ARCHIVADO;Declaración;;;
3486;Proyecto N° 569;DECLARASE DE INTERES PARLAMENTARIO LA 13° JORNADAS PROVINCIAL DE JOVENES PROFESIONALES SOÑALO, PENSALO, LOGRALO: EL CAMINO DEL JOVEN EMPRENDEDOR.;2019-09-23;2019;ARCHIVADO;Declaración;;;
3487;Proyecto N° 570;DECLARESE DE INTERES PARLAMENTARIO LA 3RA MUESTRA DE INTERCAMBIO LITERARIO Y ARTISTICO.;2019-09-23;2019;ARCHIVADO;Declaración;;;
3488;Proyecto N° 571;DECLARASE DE INTERES PARLAMENTARIO LA CONMEMORACION DEL DIA NACIONAL DE LOS DERECHOS POLITICOS DE LA MUJER DE LA NACION ARGENTINA.;2019-09-23;2019;ARCHIVADO;Declaración;;;
3489;Proyecto N° 572;DECLARASE DE INTERES PARLAMENTARIO AL DIA INTERNACIONAL DE LA PERSONAS MAYORES, CON EL OBJETIVO DE GENERAR MAYOR CONCIENCIA SOBRE LOS DERECHOS VULNERADOS DE ESTE GRUPO ETARIO.;2019-09-23;2019;ARCHIVADO;Declaración;;;
3490;Proyecto N° 573;DECLARESE DE INTERES PARLAMENTARIO LAS ACTIVIDADES A REALIZARSE EN MARCO DE LA CONMEMORACION DEL 1° DE OCTUBRE DEL DIA INTERNACIONAL DEL ADULTO MAYOR.;2019-09-23;2019;ARCHIVADO;Declaración;;;
3491;Proyecto N° 574;DECLARASE DE INTERES PARLAMENTARIO EL CONSERVATORIO A 106 AÑOS DE LA LEY PALACIOS EN CONMEMORACION A LA SANCION DE LA LEY 9.143.;2019-09-23;2019;ARCHIVADO;Declaración;;;
3492;Proyecto N° 575;DECLARASE DE INTERES PARLAMENTARIO Y CULTURAL EL DIA DEL ARTISTA PLASTICO, CELEBRADO EL 21 DE SETIEMBRE, EN RECONOCIMIENTO A LA TRAYECTORIA DE CELESTE MOYA, CONSIDERADA UN SIMBOLO DEL COMPROMISO, DE DEDICACION Y RESILIENCIA EN LA PROVINCIA DE CATAMARCA.;2019-09-24;2019;ARCHIVADO;Declaración;;;
3493;Proyecto N° 576;DECLARASE DE INTERES PARLAMENTARIO LAS JORNADAS TOUR PYME CATAMARCA A CELEBRARSE EL DIA MARTES 24 DE JUNIO EN LAS INSTALACIONES DEL HOTEL CASINO CATAMARCA.;2019-09-24;2019;ARCHIVADO;Declaración;;;
3494;Proyecto N° 577;DECLARASE DE INTERES PARLAMENTARIO AL CENTENARIO DE LA FUNDACION DEL CLUB SPORTIVO MAMERTO ESQUIU DE LA LOCALIDAD DE SAUJIL DEPARTAMENTO POMAN PROVINCIA DE CATAMARCA, A CELEBRARSE EL DIA 27 DE SEPTIEMBRE DEL CORRIENTE AÑO.;2019-09-24;2019;ARCHIVADO;Declaración;;;
3495;Proyecto N° 578;"CREASE EN EL AMBITO DE LA PROVINCIA DE CATAMARCA EL PROGRAMA DE ASISTENCIA INTEGRAL A LAS PERSONAS QUE SUFREN LA ENFERMEDAD DEL ALBISMO";2019-09-24;2019;ARCHIVADO;Ley Provincial;;;
3496;Proyecto N° 580;DECLARASE DE INTERES PARLAMENTARIO LA CARRERA DESAFIO A LOS TUNELES DEL CAÑON DE PACLIN.;2019-09-24;2019;ARCHIVADO;Declaración;;;
3497;Proyecto N° 581;DECLARASE DE INTERES PARLAMENTARIO LA 10° EDICION DEL EVENTO ENCJA ROCK.;2019-09-24;2019;ARCHIVADO;Declaración;;;
3498;Proyecto N° 582;MODIFICACION DE LA LEY 5437, ELECCIONES PRIMARIAS, ABIERTAS, SIMULTANEAS Y OBLIGATORIA.;2019-09-24;2019;ARCHIVADO;Ley Provincial;;;
3499;Proyecto N° 583;SOLICITAR AL PODER EJECUTIVO PROVINCIAL, QUE A TRAVES DE LA DIRECCION DE AGUA Y SANEAMIENTO DEL INTERIOR (DASI) INFORME EL MOTIVO DE LA FALTANTE DE AGUA PARA LOS BARRIOS DEL SURESTE DE LA CIUDAD DE SANTA MARIA.;2019-09-24;2019;ARCHIVADO;Resolución;;;
3500;Proyecto N° 584;INCLUIR LAS EXENCIONES IMPOSITIVAS PREVISTAS EN LA LEY PROVINCIAL N° 5.572 DE GENERACION DISTRIBUIDA DE ENERGIA RENOVABLE INTEGRADA A LA RED PUBLICA EN EL CODIGO TRIBUTARIO DE LA PROVINCIA DE CATAMARCA LEY PROVINCIAL N° 5.022.;2019-09-24;2019;ARCHIVADO;Ley Provincial;;;
3501;Proyecto N° 585;DECLARECE DE INTERES  PARLAMENTARIO AL ANIVERSARIO POR LOS 110 AÑOS DE LA DESIGNACION DE SAUJIL, COMO CABECERA DEPARTAMENTAL DE  POMAN, A CELEBRARSE EL PROXIMO 29 DE SEPTIEMBRE DEL  AÑO EN CURSO, EN DICHA LOCALIDAD.;2019-09-25;2019;ARCHIVADO;Declaración;;;
3502;Proyecto N° 587;DECLARASE DE INTERES PARLAMENTARIO EL DIA NACIONAL DE LA CONCIENCIA AMBIENTAL.;2019-09-25;2019;ARCHIVADO;Declaración;;;
3503;Proyecto N° 588;PROHIBESE LA PRACTICA DEL SACRIFICIO Y LA EUTANASIA DE PERROS Y GATOS COMO METODO DE CONTROL POBLACIONAL.;2019-09-25;2019;ARCHIVADO;Ley Provincial;;;
3504;Proyecto N° 589;IMPONESE EL NOMBRE DE ARMANDO ROBUSTIANO  BARRIONUEVO A LA ESCUELA EDJA N°51  DE LA CIUDAD DE SAN FERNANDO DEL VALLE DE CATAMARCA.;2019-09-25;2019;ARCHIVADO;Ley Provincial;;;
3505;Proyecto N° 591;CREACION DEL SISTEMA DE GESTION DE REDUCCION DEL USO DE SORBETES, VASOS PLASTICOS O SIMILARES PARA CONTENIDO LIQUIDO DE UN SOLO USO.;2019-09-26;2019;ARCHIVADO;Ley Provincial;;;
3506;Proyecto N° 592;CREAR LA SEPTIMA CIRCUNSCRIPCION JUDICIAL DE LA PROVINCIA DE CATAMARCA, CON ASIENTO EN LA LOCALIDAD DE LOS ALTOS, CON JURISDICCION EN LOS DEPARTAMENTOS SANTA ROSA Y EL ALTO.;2019-09-26;2019;ARCHIVADO;Ley Provincial;;;
3507;Proyecto N° 593;DECLARESE DE INTERES PARLAMENTARIO EL 1ER FESTIVAL DE LA CULTURA JAPONESA MINNA NO BON ODORI.;2019-09-26;2019;ARCHIVADO;Declaración;;;
3508;Proyecto N° 594;DECLARASE DE INTERES PARLAMENTARIO AL PRIMER CONGRESO NACIONAL DE SALUD MENTAL Y ADICCIONES DE CATAMARCA LOS DESAFIOS DE LA SALUD MENTAL, ANTE LOS JOVENES PROTAGONISTAS DE LAS TRANSFORMACIONES DEL XXI.;2019-09-26;2019;ARCHIVADO;Declaración;;;
3509;Proyecto N° 595;DECLARASE DE INTERES PARLAMENTARIO LA JORNADA DE CAPACITACION EN SALUD  MENTAL A LAS FUERZAS DE SEGURIDAD.;2019-09-26;2019;ARCHIVADO;Declaración;;;
3510;Proyecto N° 596;MODIFIQUESE EL ARTICULO 172 DE LA LEY 5022,CODIGO TRIBUTARIOS DE LA PROVINCIA.;2019-09-27;2019;ARCHIVADO;Ley Provincial;;;
3511;Proyecto N° 597;ESTABLECER EL DIA 20 DE OCTUBRE DE 1621 COMO HITO FUNDACIONAL DEL DEPARTAMENTO FRAY MAMERTO ESQUIU.;2019-09-30;2019;ARCHIVADO;Ley Provincial;;;
3512;Proyecto N° 598;DECLARASE LA MAS PROFUNDA PREOCUPACION Y EL MAS ENERGICO REPUDIO POR LA DECISION DEL GOBIERNO NACIONAL DE TRANSFERIR DOS HOTELES DEL COMPLEJO CHAPADMALAL AL MINISTERIO DE SEGURIDAD DE LA NACION PARA INSTALAR UN CENTRO DE FORMACION DE GENDARMES.;2019-09-30;2019;ARCHIVADO;Declaración;;;
3513;Proyecto N° 599;SOLICITASE AL PODER EJECUTIVO PROVINCIAL DECLARE LA EMERGENCIA AGRICOLA Y FITOSANITARIA, POR DAÑO SEVERO DE LA PLAGA DE LANGOSTA, QUE AFECTO A PRODUCTORES DE NUESTRA PROVINCIA.;2019-09-30;2019;ARCHIVADO;Resolución;;;
3514;Proyecto N° 600;DECLARASE LA MAXIMA PREOCUPACION Y REPUDIO A LA MEDIDA TOMADA POR EL PRESIDENTE MAURICIO MACRI A TRAVES DEL D.N.U 669/2019 DE REDUCIR LAS INDEMNIZACIONES POR INVALIDEZ RESULTANTES DE ACCIDENTES DE TRABAJO.;2019-09-30;2019;ARCHIVADO;Declaración;;;
3515;Proyecto N° 602;DECLARESE DE INTERES PARLAMENTARIO EL CENTENARIO DE LA ESCUELA PROVINCIAL N° 343 EL FUERTE DE ANDALGALA.;2019-09-30;2019;ARCHIVADO;Declaración;;;
3516;Proyecto N° 603;REPUDIO AL DECRETO DE NECESIDAD Y URGENCIA N° 669/2019 EMITIDO POR EL PODER EJECUTIVO NACIONAL, QUE SUSTITUYE LA TASA ACTIVA DEL BANCO DE LA NACION ARGENTINA POR EL RIPTE PARA EL CALCULO DE LOS INTERESES DE INDEMNIZACIONES DEBIDAS A LOS TRABAJADORES EN VIRTUD DE INCAPACIDAD LABORAL DEFINITIVA POR CAUSA DE ACCIDENTES DE TRABAJO.;2019-09-30;2019;ARCHIVADO;Declaración;;;
3517;Proyecto N° 606;DECLARESE DE  INTERES PARLAMENTARIO AL PROGRAMA RADIAL AQUELLOS FUERON LOS DIAS   Y PERSONA ILUSTRE A MARIO AROLDO PALACIOS CREADOR DE DICHO PROGRAMA RADIAL.;2019-09-30;2019;ARCHIVADO;Declaración;;;
3518;Proyecto N° 604;MODIFIQUESE LA LEY 5548/18 PREVENCION Y LUCHA CONTRA INCENDIOS EN LAS AEREAS RURALES Y FORESTALES.;2019-10-01;2019;ARCHIVADO;Ley Provincial;;;
3519;Proyecto N° 605;DECLARASE DE INTERES PARLAMENTARIO Y PRODUCTIVO LA PARTICIPACION DE LA EMPRESA AGRO CATAMARCA SA, EN APIMONDIA,  LA FERIA MAS IMPORTANTE DE LA MIEL QUE SE LLEVO A CABO EN LA CIUDAD DE  MONTREAL, CANADA, EL PASADO MES DE SEPTIEMBRE, CON SU PRODUCTO, MIEL DE YUNGA ORGANICA CON CERTIFICACION INTERNACIONAL DE FOOD SAFETY, REPRESENTANDO ASI, A LA PRODUCCION AGROINDUSTRIAL DE NUESTRA PROVINCIA.;2019-10-01;2019;ARCHIVADO;Declaración;;;
3520;Proyecto N° 608;DECLARASE DE INTERES PARLAMENTARIO, CIENTIFICO, CULTURAL Y EDUCATIVO, LA TRAYECTORIA DEL INGENIERO EMANUEL ANDRADA, QUE INTEGRA UN EQUIPO DE INVESTIGACION EUROPEO,  CUYO APORTE CIENTIFICO FUE NOTA DE TAPA DE LA MAS IMPORTANTE PUBLICACION DE DIVULGACION CIENTIFICA. REVISTA NATURE.;2019-10-01;2019;ARCHIVADO;Declaración;;;
3521;Proyecto N° 609;PREVENCION DEL GROOMING.;2019-10-01;2019;ARCHIVADO;Ley Provincial;;;
3522;Proyecto N° 610;DECLARASE DE INTERES PARLAMENTARIO LA CHARLA PREVENCION Y ACOMPAÑAMIENTO A LAS MUJERES EN LA VIOLENCIA.;2019-10-01;2019;ARCHIVADO;Declaración;;;
3523;Proyecto N° 611;DECLARASE DE INTERES LEGISLATIVO LA JORNADA FEDERAL DE MUJERES Y DIVERSIDADES.;2019-10-01;2019;ARCHIVADO;Declaración;;;
3524;Proyecto N° 614;PROTEGER LOS CONOCIMIENTOS, TECNICAS, INSTRUMENTOS, RITUALES Y ESPACIOS CULTURALES INHERENTES A LA ELABORACION DE LAS COMIDAS TIPICAS Y TRADICIONALES CATAMARQUEÑAS.;2019-10-02;2019;ARCHIVADO;Ley Provincial;;;
3525;Proyecto N° 615;MODIFICASE EL ARTICULO 1°.  DE LA LEY 5424 EL PROGRAMA DE EDUCACION AMBIENTAL REUTILIZANDO, REDUCIENDO Y RECICLANDO RESIDUOS SOLIDOS URBANOS.;2019-10-03;2019;ARCHIVADO;Ley Provincial;;;
3526;Proyecto N° 616;DECLARESE DE INTERES PARLAMENTARIO LA REMODELACION Y REINAUGURACION DE LOS CONSULTORIO MEDICO, ASI COMO EL CONVENIO DE COOPERACION FIRMADO ENTRE LA ASOCIACION DE DIABETICOS DE ANDALGALA Y EL COLEGIO MEDICO DE CATAMARCA.;2019-10-03;2019;ARCHIVADO;Declaración;;;
3527;Proyecto N° 617;SOLICITAR AL MINISTERIO DE SALUD DE LA PROVINCIA INFORME PORMENORIZADO ACERCA DEL USO INDEBIDO DE BOLETAS ELECTORALES DE LAS PASO 2019 COMO RECETARIOS MEDICOS EN EL AREA PROGRAMATICA N° 9.;2019-10-04;2019;ARCHIVADO;Resolución;;;
3528;Proyecto N° 618;DECLARASE DE INTERES PARLAMENTARIO, CULTURAL Y DEPORTIVO LA TRAVESIA DE MOTOS BENELLI TOUR QUE RECORRERA LOS CAMINOS DE LA GEOGRAFIA CATAMARQUEÑA, COMO UNA ALTERNATIVA DE PROMOCION TURISTICA.;2019-10-07;2019;ARCHIVADO;Declaración;;;
3529;Proyecto N° 619;CREASE UN AREA PROTEGIDA PARA LA ZONA DE YUNGAS QUE ABARCA LOS DEPARTAMENTOS ANDALGALA, AMBATO, PACLIN, SANTA ROSA, EL ALTO, ANCASTI Y PARTE DE CAPAYAN, EN EL MARCO DE LA LEY PROVINCIAL N° 5070/02 SISTEMA INTEGRADO PROVINCIAL DE AREAS NATURALES PROTEGIDAS.;2019-10-07;2019;ARCHIVADO;Ley Provincial;;;
3530;Proyecto N° 620;DECLARESE DE INTERES PARLAMENTARIO EL NUEVO ANIVERSARIO DE LA FUNDACION DE LA ESCUELA DE EDUCACION ESPECIAL N° 998 PARA CIEGOS Y DISMINUIDOS VISUALES SANTA LUCIA DE SIRACUSA.;2019-10-07;2019;ARCHIVADO;Declaración;;;
